,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
497,ref-m.6.2.1.3.3-ref-m.6.2.1.3.8,ref-sifre-n.130.1.42-ref-sifre-n.130.1.62,857351,857387,133818,133823,ref-m.6.2.1.3.3,ref-m.6.2.1.3.8,227429,227542,35938,35953,ref-sifre-n.130.1.42,ref-sifre-n.130.1.62,כלים נוגעין במת ואדם בכלים וכלים ,"ואדם וכלים כלים וכלים מנין אמרת ק""ו הוא ומה כלים הנוגעים באדם הנוגע  בכלים הנוגעים במת הרי הן טמאים כלים ",6,20,490,497,0.7238095238095238,0.6666666666666667
498,ref-m.6.2.1.1.37-ref-m.6.2.1.2.7,ref-sifre-n.130.1.43-ref-sifre-n.130.1.67,857182,857281,133795,133808,ref-m.6.2.1.1.37,ref-m.6.2.1.2.7,227435,227579,35939,35958,ref-sifre-n.130.1.43,ref-sifre-n.130.1.67,הנוגע במת טמא טומאת שבעה ואדם הנוגע בו טמא טומאת ערב כיצד שלשה כלים הנוגעים במת וכלים בכלים ,"וכלים כלים וכלים מנין אמרת ק""ו הוא ומה כלים הנוגעים באדם הנוגע  בכלים הנוגעים במת הרי הן טמאים כלים הנוגעים בכלים וכלים הנוגעים במת ",18,24,488,498,0.6060606060606061,0.625
499,ref-m.6.2.15.10.1-ref-m.6.2.15.10.17,ref-sifre-n.130.1.52-ref-sifre-n.130.1.65,884272,884374,137721,137737,ref-m.6.2.15.10.1,ref-m.6.2.15.10.17,227481,227565,35945,35956,ref-sifre-n.130.1.52,ref-sifre-n.130.1.65,הנוגע במת והנוגע בכלים המאהיל על המת והנוגע בכלים טמאין מאהיל על המת ומאהיל על הכלים הנוגע ,הנוגעים באדם הנוגע  בכלים הנוגעים במת הרי הן טמאים כלים הנוגעים בכלים וכלים ,17,13,514,499,0.5384615384615384,0.5
501,ref-m.6.5.2.1.34-ref-m.6.5.2.1.46,ref-sifre-n.130.1.69-ref-sifre-n.130.1.85,942703,942764,146942,146954,ref-m.6.5.2.1.34,ref-m.6.5.2.1.46,227584,227677,35960,35973,ref-sifre-n.130.1.69,ref-sifre-n.130.1.85,הוא טמא והכל טהור חזר לקדרה הכל טמא היתה מגע טמא מת ונגעה ,"הוא שיהיו טמאים כלים באדם מנין אמרת ק""ו הוא ומה אם כלים הנוגעים בכלים טמאים כלים הנוגעים ",13,17,559,501,0.6404494382022472,0.8
502,ref-m.6.2.1.1.37-ref-m.6.2.1.2.7,ref-sifre-n.130.1.80-ref-sifre-n.130.1.88,857182,857281,133795,133808,ref-m.6.2.1.1.37,ref-m.6.2.1.2.7,227637,227695,35968,35976,ref-sifre-n.130.1.80,ref-sifre-n.130.1.88,הנוגע במת טמא טומאת שבעה ואדם הנוגע בו טמא טומאת ערב כיצד שלשה כלים הנוגעים במת וכלים בכלים ,כלים הנוגעים בכלים טמאים כלים הנוגעים באדם הנוגע במת ,18,9,489,502,0.6739130434782609,0.4545454545454546
503,ref-m.6.2.15.10.8-ref-m.6.2.15.10.18,ref-sifre-n.130.1.81-ref-sifre-n.130.1.88,884315,884379,137728,137738,ref-m.6.2.15.10.8,ref-m.6.2.15.10.18,227642,227695,35969,35976,ref-sifre-n.130.1.81,ref-sifre-n.130.1.88,והנוגע בכלים טמאין מאהיל על המת ומאהיל על הכלים הנוגע במת ,הנוגעים בכלים טמאים כלים הנוגעים באדם הנוגע במת ,11,8,517,503,0.43103448275862066,0.375
506,ref-m.6.1.18.7.18-ref-m.6.1.18.7.30,ref-sifre-n.130.1.100-ref-sifre-n.130.1.122,837500,837566,130726,130738,ref-m.6.1.18.7.18,ref-m.6.1.18.7.30,227747,227854,35987,36003,ref-sifre-n.130.1.100,ref-sifre-n.130.1.122,טמאה טומאת ז' וחברה למטה כולה טמאה טומאת שבעה פרשה היא טמאה טומאת ,"לטמא את חבירו טומאת ז' אמרת ק""ו הוא ומה כלים שהם טמאים על גבי משכב ומושב הרי הם מקבלים טומאה מן המת לטמא ",13,23,479,506,0.6095238095238096,0.7619047619047619
507,ref-m.6.1.18.7.15-ref-m.6.1.18.7.25,ref-sifre-n.130.1.132-ref-sifre-n.130.1.162,837486,837541,130723,130733,ref-m.6.1.18.7.15,ref-m.6.1.18.7.25,227900,228058,36013,36039,ref-sifre-n.130.1.132,ref-sifre-n.130.1.162,מגע מדרס היתה טמאה טומאת ז' וחברה למטה כולה טמאה טומאת ,"שיהיו מקבלים טומאה מן המת לטמא את חבירו טומאת ז' ת""ל והנפש הנוגעת תטמא עד הערב טומאת ערב מטמא ואין מקבל טומאה מן המת מלטמא את חבירו טומאת ז' או שמטמא ",11,31,475,507,0.74,0.7619047619047619
508,ref-m.6.2.10.1.29-ref-m.6.2.10.2.1,ref-sifre-n.130.1.134-ref-sifre-n.130.1.151,874024,874108,136248,136261,ref-m.6.2.10.1.29,ref-m.6.2.10.2.1,227914,228004,36015,36030,ref-sifre-n.130.1.134,ref-sifre-n.130.1.151,עירב את הטומאה מקצת טומאה בבית ומקצתה כנגד ארובה הבית טמא וכנגד הטומאה טמא אין ,"טומאה מן המת לטמא את חבירו טומאת ז' ת""ל והנפש הנוגעת תטמא עד הערב טומאת ערב מטמא ואין ",15,18,512,508,0.6511627906976745,0.8421052631578947
509,ref-m.6.1.19.6.15-ref-m.6.1.19.6.24,ref-sifre-n.130.1.134-ref-sifre-n.130.1.153,839155,839205,130981,130990,ref-m.6.1.19.6.15,ref-m.6.1.19.6.24,227914,228015,36015,36032,ref-sifre-n.130.1.134,ref-sifre-n.130.1.153,נגע בהן השרץ טמאין טומאת ערב פרשו טמאין טומאת ערב ,"טומאה מן המת לטמא את חבירו טומאת ז' ת""ל והנפש הנוגעת תטמא עד הערב טומאת ערב מטמא ואין מקבל טומאה ",10,20,485,509,0.6701030927835051,0.7647058823529411
510,ref-m.6.4.8.5.5-ref-m.6.4.8.6.8,ref-sifre-n.130.1.148-ref-sifre-n.130.1.159,931272,931384,145170,145185,ref-m.6.4.8.5.5,ref-m.6.4.8.6.8,227984,228045,36027,36036,ref-sifre-n.130.1.148,ref-sifre-n.130.1.159,מטמא כלים אלא משקה נטמא משקה טימאן הרי זה אומר מטמאיך לא טמאוני ואתה טמאתני אין כלי חרש מטמא חבירו אלא משקה נטמא ,טומאת ערב מטמא ואין מקבל טומאה מן המת מלטמא את חבירו טומאת ,23,12,548,510,0.6991150442477876,0.8333333333333334
512,ref-m.4.9.6.9.19-ref-m.4.9.6.9.39,ref-sifre-n.131.2.223-ref-sifre-n.131.2.239,621270,621367,96692,96712,ref-m.4.9.6.9.19,ref-m.4.9.6.9.39,231156,231241,36565,36581,ref-sifre-n.131.2.223,ref-sifre-n.131.2.239,לו שלום אמר לי רבי מאיזה מקום אתה אמרתי לו מעיר גדולה של חכמים ושל סופרים אני אמר לי רבי רצונך ,"שלה ואומרת לו רבי רצונך שאשמע לך השתחוה לזה ואומר לה וכי לע""ז אני משתחוה אמרה לו ",21,17,316,512,0.6842105263157895,0.6111111111111112
514,ref-m.4.3.8.1.14-ref-m.4.3.8.1.27,ref-sifre-n.134.1.57-ref-sifre-n.134.1.67,500387,500471,78170,78181,ref-m.4.3.8.1.14,ref-m.4.3.8.1.27,239970,240021,38073,38083,ref-sifre-n.134.1.57,ref-sifre-n.134.1.67,מנחילין ואלו נוחלין ומנחילין האב את הבנים והבנים את האב והאחין מן האב נוחלין ,נחלה זו נחלת אביהן בתוך אחי אביהם זו נחלת אחי אביהם ,14,11,248,514,0.6363636363636364,0.7692307692307692
515,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifre-n.142.2.71-ref-sifre-n.142.2.91,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,253472,253582,40355,40375,ref-sifre-n.142.2.71,ref-sifre-n.142.2.91,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמרה כאן שמירה ונאמר להלן שמות יב שמירה מה שמירה האמורה להלן מבקרו ד' ימים קודם שחיטתו אף שמירה האמורה כאן ,19,21,336,515,0.4537037037037037,0.7222222222222222
516,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifre-n.142.2.212-ref-sifre-n.142.2.228,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,254184,254273,40470,40484,ref-sifre-n.142.2.212,ref-sifre-n.142.2.228,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן במועדו ונא' להלן במועדו מה מועדו האמור להלן דוחה את השבת אף מועדו האמור כאן ,19,17,337,516,0.41935483870967744,0.6666666666666667
518,ref-m.5.9.4.1.26-ref-m.5.9.4.1.63,ref-sifre-n.142.3.49-ref-sifre-n.142.3.70,777969,778166,121139,121176,ref-m.5.9.4.1.26,ref-m.5.9.4.1.63,254526,254637,40529,40550,ref-sifre-n.142.3.49,ref-sifre-n.142.3.70,של שחר היה נשחט על קרן צפונית מערבית על טבעת שניה של בין הערבים היה נשחט על קרן מזרחית צפונית על טבעת שניה שחט השוחט וקבל המקבל בא לו לקרן מזרחית צפונית ונותן מזרחה צפונה מערבית דרומית ונותן ,של שחר היה נשחט על קרן צפונית מזרחית ונתון על טבעת שנייה ושל בין הערבים היה נשחט על קרן מערבית דרומית ונתון ,38,22,442,518,0.5340314136125655,0.23529411764705888
519,ref-m.5.9.4.1.41-ref-m.5.9.4.1.48,ref-sifre-n.142.3.52-ref-sifre-n.142.3.60,778038,778076,121154,121161,ref-m.5.9.4.1.41,ref-m.5.9.4.1.48,254537,254583,40532,40540,ref-sifre-n.142.3.52,ref-sifre-n.142.3.60,נשחט על קרן מזרחית צפונית על טבעת שניה ,נשחט על קרן צפונית מזרחית ונתון על טבעת שנייה ,8,9,443,519,0.2826086956521739,0.125
521,ref-m.1.9.1.1.5-ref-m.1.9.1.1.10,ref-sifre-n.142.5.13-ref-sifre-n.142.5.22,108645,108692,16719,16724,ref-m.1.9.1.1.5,ref-m.1.9.1.1.10,254901,254961,40597,40604,ref-sifre-n.142.5.13,ref-sifre-n.142.5.22,החטים והשעורים והכוסמין ושבולת שועל ושיפון ,החטים או אינו אלא מן השעורים וכוסמים ושבולת שועל ושיפון ,6,10,25,521,0.2857142857142857,0.25
522,ref-m.2.3.2.5.9-ref-m.2.3.2.5.14,ref-sifre-n.142.5.13-ref-sifre-n.142.5.22,181205,181253,27819,27824,ref-m.2.3.2.5.9,ref-m.2.3.2.5.14,254901,254961,40597,40604,ref-sifre-n.142.5.13,ref-sifre-n.142.5.22,בחיטים בשעורים בכוסמין ובשיפון ובשבולת שועל ,החטים או אינו אלא מן השעורים וכוסמים ושבולת שועל ושיפון ,6,10,49,522,0.625,0.6
523,ref-m.5.2.10.7.1-ref-m.5.2.10.7.6,ref-sifre-n.142.5.13-ref-sifre-n.142.5.22,676100,676148,105259,105264,ref-m.5.2.10.7.1,ref-m.5.2.10.7.6,254901,254961,40597,40604,ref-sifre-n.142.5.13,ref-sifre-n.142.5.22,החטים והשעורים והכוסמין ושבולת שועל והשיפון ,החטים או אינו אלא מן השעורים וכוסמים ושבולת שועל ושיפון ,6,10,404,523,0.30357142857142855,0.25
524,ref-m.5.2.4.4.19-ref-m.5.2.4.4.89,ref-sifre-n.143.3.13-ref-sifre-n.143.3.91,662552,662938,103035,103096,ref-m.5.2.4.4.19,ref-m.5.2.4.4.89,255668,256082,40722,40794,ref-sifre-n.143.3.13,ref-sifre-n.143.3.91,כבש בבקר יקריבו בין הערבים אמר רבי שמעון אימתי בזמן שהיו אנוסין או שוגגין אבל אם היו מזידין ולא הקריבו כבש בבקר לא יקריבו בין הערבים לא הקטירו קטרת בבקר יקטירו בין הערבים אמר רבי שמעון וכולה היתה קרבה בין הערבים שאין מחנכין את מזבח הזהב אלא בקטרת הסמים ולא מזבח העולה אלא בתמיד של שחר ולא את השלחן אלא בלחם הפנים בשבת ולא את המנורה אלא בשבעה נרותיה בין הערבים ,"הכבש האחד הרי שלא הקריב בתמיד של שחר שומע אני שלא מקריב בתמיד של בין הערבים ר' שמעון אומר אימתי בזמן שב""ד שוגגים או אנוסים אבל אם היו מזידים לא הקריבו כבש בבקר לא יקריבו בין הערבים לא הקטירו קטורת בבקר יקטירו בין הערבים וכך בחנוכת הבית לא יביא שאין מחנכים מזבח הזהב אלא בקטורת סמים ולא מזבח העולה אלא בתמיד של שחר ולא את של חג אלא בלחם הפנים בשבת ולא את המנורה אלא בז' נרותיה בין הערבים ",71,79,379,524,0.3049095607235142,0.35416666666666663
525,ref-m.2.6.5.5.24-ref-m.2.6.5.5.31,ref-sifre-n.143.3.18-ref-sifre-n.143.3.28,239003,239044,37068,37075,ref-m.2.6.5.5.24,ref-m.2.6.5.5.31,255695,255750,40727,40737,ref-sifre-n.143.3.18,ref-sifre-n.143.3.28,לתמיד של שחר ותשע לתמיד של בין הערבים ,בתמיד של שחר שומע אני שלא מקריב בתמיד של בין הערבים ,8,11,68,525,0.34615384615384615,0.5
526,ref-m.2.6.5.5.77-ref-m.2.6.5.5.84,ref-sifre-n.143.3.18-ref-sifre-n.143.3.28,239295,239336,37119,37126,ref-m.2.6.5.5.77,ref-m.2.6.5.5.84,255695,255750,40727,40737,ref-sifre-n.143.3.18,ref-sifre-n.143.3.28,לתמיד של שחר ותשע לתמיד של בין הערבים ,בתמיד של שחר שומע אני שלא מקריב בתמיד של בין הערבים ,8,11,70,526,0.34615384615384615,0.5
528,ref-m.2.6.5.5.24-ref-m.2.6.5.5.31,ref-sifre-n.143.3.209-ref-sifre-n.143.3.220,239003,239044,37068,37075,ref-m.2.6.5.5.24,ref-m.2.6.5.5.31,256678,256737,40895,40906,ref-sifre-n.143.3.209,ref-sifre-n.143.3.220,לתמיד של שחר ותשע לתמיד של בין הערבים ,לתמיד של שחר אלא קטורת ואין מאוחר אחר תמיד של בין הערבים ,8,12,69,528,0.38596491228070173,0.5
529,ref-m.2.6.5.5.77-ref-m.2.6.5.5.84,ref-sifre-n.143.3.209-ref-sifre-n.143.3.220,239295,239336,37119,37126,ref-m.2.6.5.5.77,ref-m.2.6.5.5.84,256678,256737,40895,40906,ref-sifre-n.143.3.209,ref-sifre-n.143.3.220,לתמיד של שחר ותשע לתמיד של בין הערבים ,לתמיד של שחר אלא קטורת ואין מאוחר אחר תמיד של בין הערבים ,8,12,71,529,0.38596491228070173,0.5
530,ref-m.5.2.9.2.27-ref-m.5.2.9.2.67,ref-sifre-n.145.1.58-ref-sifre-n.145.1.107,672298,672492,104655,104687,ref-m.5.2.9.2.27,ref-m.5.2.9.2.67,258765,259007,41245,41286,ref-sifre-n.145.1.58,ref-sifre-n.145.1.107,עד כאן לפר עד כאן לאיל עד כאן לכבש רבי שמעון אומר לא היה שם הין וכי מה היה ההין משמש אלא מדה יתירה של לוג ומחצה היתה שבה היה מודד למנחת כהן גדול לוג ומחצה בבקר ולוג ומחצה בין הערבים ,חצי ההין יהיה ר' אלעזר ברבי צדוק אומר הין היה במקדש וכמין שנתות היו בו עד כאן לפר ועד כאן לאיל ועד כאן לכבש ר' ישמעאל אומר לא היה שם הין אלא מדה יתירה של לוג ומחצה היה שבו היה חולק מנחת כהן גדול לוג ומחצה בערב ולוג ומחצה בבוקר ,41,50,396,530,0.5066079295154186,0.47058823529411764
532,ref-m.5.2.9.2.8-ref-m.5.2.9.2.16,ref-sifre-n.145.1.94-ref-sifre-n.145.1.105,672189,672244,104639,104647,ref-m.5.2.9.2.8,ref-m.5.2.9.2.16,258932,258993,41274,41284,ref-sifre-n.145.1.94,ref-sifre-n.145.1.105,וחצי ההין ושלישית ההין ורביעית ההין לוג וחצי לוג ,ומחצה היה שבו היה חולק מנחת כהן גדול לוג ומחצה בערב ולוג ,9,12,394,532,0.5964912280701754,0.9166666666666666
533,ref-m.1.9.1.1.5-ref-m.1.9.1.1.10,ref-sifre-n.146.1.47-ref-sifre-n.146.1.52,108645,108692,16719,16724,ref-m.1.9.1.1.5,ref-m.1.9.1.1.10,259622,259669,41392,41397,ref-sifre-n.146.1.47,ref-sifre-n.146.1.52,החטים והשעורים והכוסמין ושבולת שועל ושיפון ,החטים והשעורים והכוסמים ושבולת שועל ושיפון ,6,6,26,533,0.023255813953488372,0.0
534,ref-m.5.2.10.7.1-ref-m.5.2.10.7.6,ref-sifre-n.146.1.47-ref-sifre-n.146.1.52,676100,676148,105259,105264,ref-m.5.2.10.7.1,ref-m.5.2.10.7.6,259622,259669,41392,41397,ref-sifre-n.146.1.47,ref-sifre-n.146.1.52,החטים והשעורים והכוסמין ושבולת שועל והשיפון ,החטים והשעורים והכוסמים ושבולת שועל ושיפון ,6,6,405,534,0.045454545454545456,0.0
535,ref-m.2.3.2.5.9-ref-m.2.3.2.5.15,ref-sifre-n.146.1.47-ref-sifre-n.146.1.53,181205,181262,27819,27825,ref-m.2.3.2.5.9,ref-m.2.3.2.5.15,259622,259673,41392,41398,ref-sifre-n.146.1.47,ref-sifre-n.146.1.53,בחיטים בשעורים בכוסמין ובשיפון ובשבולת שועל ויוצאין ,החטים והשעורים והכוסמים ושבולת שועל ושיפון יצא ,7,7,52,535,0.4230769230769231,0.4444444444444444
536,ref-m.5.2.10.6.9-ref-m.5.2.10.6.26,ref-sifre-n.148.1.78-ref-sifre-n.148.1.95,676000,676099,105241,105258,ref-m.5.2.10.6.9,ref-m.5.2.10.6.26,260899,260994,41597,41614,ref-sifre-n.148.1.78,ref-sifre-n.148.1.95,מביאין מנחות ובכורים ומנחת בהמה קודם לעומר ואם הביא פסול קודם לשתי הלחם לא יביא ואם הביא כשר ,מביא מנחת ביכורים ומנחת בהמה קודם לעומר ואם הביא פסול קודם לשתי הלחם לא יביא ואם הביא כשר ,18,18,402,536,0.053763440860215055,0.3076923076923077
538,ref-m.5.2.10.6.6-ref-m.5.2.10.6.21,ref-sifre-n.148.1.131-ref-sifre-n.148.1.146,675983,676077,105238,105253,ref-m.5.2.10.6.6,ref-m.5.2.10.6.21,261188,261281,41649,41664,ref-sifre-n.148.1.131,ref-sifre-n.148.1.146,הלחם במקדש אין מביאין מנחות ובכורים ומנחת בהמה קודם לעומר ואם הביא פסול קודם לשתי הלחם ,הלחם מתירות אם למדתי למנחות הבאות קודם לעומר שהם פסולות אף מנחות הבאות קודם לשתי הלחם ,16,16,401,538,0.5287356321839081,0.5
540,ref-m.5.2.8.7.59-ref-m.5.2.8.7.64,ref-sifre-n.149.2.4-ref-sifre-n.149.2.8,671844,671880,104575,104580,ref-m.5.2.8.7.59,ref-m.5.2.8.7.64,262126,262158,41813,41817,ref-sifre-n.149.2.4,ref-sifre-n.149.2.8,לכם ומנחתם תמימים יהיו לכם ונסכיהם ,ומנחתו תמימים יהיה לכם ונסכיהם ,6,5,393,540,0.17142857142857143,0.4
541,ref-m.4.10.1.4.39-ref-m.4.10.1.4.56,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,624114,624205,97185,97202,ref-m.4.10.1.4.39,ref-m.4.10.1.4.56,264941,265016,42271,42286,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,18,16,343,541,0.3563218390804598,0.5833333333333333
543,ref-m.5.11.1.1.40-ref-m.5.11.1.1.50,ref-sifre-n.153.3.27-ref-sifre-n.153.3.39,797212,797269,124380,124388,ref-m.5.11.1.1.40,ref-m.5.11.1.1.50,264984,265044,42280,42292,ref-sifre-n.153.3.27,ref-sifre-n.153.3.39,נדבה האומר הרי זו עולה מה בין נדרים לנדבות אלא שהנדרים ,נדר ונדבה עמו אף נדר האמור כאן נדר ונדבה עמו מכאן אמרו בן ,11,13,450,543,0.6724137931034483,0.7692307692307692
545,ref-m.3.3.10.6.35-ref-m.3.3.10.6.48,ref-sifre-n.153.3.157-ref-sifre-n.153.3.175,365174,365244,56710,56721,ref-m.3.3.10.6.35,ref-m.3.3.10.6.48,265612,265709,42378,42394,ref-sifre-n.153.3.157,ref-sifre-n.153.3.175,לעצמו הרי הוא מיפר נדריה אשה שהקנו לו מן השמים אינו דין שיפר נדריה ,עצמו משנודר הרי הוא מיפר נדרי עצמו עד שלא ידור מקום שמפר נדרי אשתו משנדרה אינו דין שיפר נדרי ,14,19,103,545,0.46236559139784944,0.5625
546,ref-m.3.3.11.5.1-ref-m.3.3.11.5.10,ref-sifre-n.153.3.166-ref-sifre-n.153.3.176,366690,366745,56953,56962,ref-m.3.3.11.5.1,ref-m.3.3.11.5.10,265656,265714,42385,42395,ref-sifre-n.153.3.166,ref-sifre-n.153.3.176,נדרה אשתו וסבור שנדרה בתו נדרה בתו וסבור שנדרה אשתו ,ידור מקום שמפר נדרי אשתו משנדרה אינו דין שיפר נדרי אשתו ,10,11,118,546,0.5178571428571429,0.7
547,ref-m.3.4.9.1.25-ref-m.3.4.9.1.30,ref-sifre-n.153.3.168-ref-sifre-n.153.3.175,383414,383445,59635,59640,ref-m.3.4.9.1.25,ref-m.3.4.9.1.30,265666,265709,42387,42394,ref-sifre-n.153.3.168,ref-sifre-n.153.3.175,מיפר נדרי אשתו ואינו מיפר נדרי ,שמפר נדרי אשתו משנדרה אינו דין שיפר נדרי ,6,8,164,547,0.34146341463414637,0.625
548,ref-m.4.4.8.2.28-ref-m.4.4.8.2.32,ref-sifre-n.153.4.33-ref-sifre-n.153.4.37,527069,527100,82381,82385,ref-m.4.4.8.2.28,ref-m.4.4.8.2.32,265949,265984,42431,42435,ref-sifre-n.153.4.33,ref-sifre-n.153.4.37,אכל נבלות וטרפות שקצים ורמשים ,לאכול נבלות וטרפות ושקצים ורמשים ,5,5,259,548,0.09090909090909091,0.0
549,ref-m.4.5.3.2.35-ref-m.4.5.3.2.39,ref-sifre-n.153.4.33-ref-sifre-n.153.4.37,543620,543655,84927,84931,ref-m.4.5.3.2.35,ref-m.4.5.3.2.39,265949,265984,42431,42435,ref-sifre-n.153.4.33,ref-sifre-n.153.4.37,והאוכל נבלות וטרפות שקצים ורמשים ,לאכול נבלות וטרפות ושקצים ורמשים ,5,5,281,549,0.12121212121212122,0.0
550,ref-m.4.6.3.4.18-ref-m.4.6.3.4.22,ref-sifre-n.153.4.33-ref-sifre-n.153.4.37,551408,551441,86118,86122,ref-m.4.6.3.4.18,ref-m.4.6.3.4.22,265949,265984,42431,42435,ref-sifre-n.153.4.33,ref-sifre-n.153.4.37,ואכל נבלות וטרפות שקצים ורמשים ,לאכול נבלות וטרפות ושקצים ורמשים ,5,5,282,550,0.09090909090909091,0.0
551,ref-m.4.6.3.4.36-ref-m.4.6.3.4.40,ref-sifre-n.153.4.33-ref-sifre-n.153.4.37,551506,551537,86134,86138,ref-m.4.6.3.4.36,ref-m.4.6.3.4.40,265949,265984,42431,42435,ref-sifre-n.153.4.33,ref-sifre-n.153.4.37,אכל נבלות וטרפות שקצים ורמשים ,לאכול נבלות וטרפות ושקצים ורמשים ,5,5,283,551,0.09090909090909091,0.0
553,ref-m.3.2.4.3.52-ref-m.3.2.4.3.69,ref-sifre-n.153.4.254-ref-sifre-n.153.4.275,324888,324963,50351,50365,ref-m.3.2.4.3.52,ref-m.3.2.4.3.69,267028,267145,42618,42638,ref-sifre-n.153.4.254,ref-sifre-n.153.4.275,בית האב יש לה פתח בית האב ואין לה אב הרי זו בסקילה לא נאמר פתח בית אביה ,בית אביה ברשות אביה אתה אומר בית אביה ברשות אביה או בית אביה כמשמעו תלמוד לומר בנעוריה בית אביה שכל נעוריה בבית ,18,22,81,553,0.6339285714285714,0.8
554,ref-m.3.1.9.6.51-ref-m.3.1.9.6.60,ref-sifre-n.153.4.265-ref-sifre-n.153.4.277,300749,300799,46585,46594,ref-m.3.1.9.6.51,ref-m.3.1.9.6.60,267082,267156,42629,42640,ref-sifre-n.153.4.265,ref-sifre-n.153.4.277,לבית אביה ועל זו נאמר ושבה אל בית אביה כנעוריה ,בית אביה כמשמעו תלמוד לומר בנעוריה בית אביה שכל נעוריה בבית אביה אמרתי ,10,13,74,554,0.5352112676056338,0.6428571428571428
555,ref-m.3.2.5.1.17-ref-m.3.2.5.1.25,ref-sifre-n.153.4.284-ref-sifre-n.153.4.297,326623,326673,50624,50632,ref-m.3.2.5.1.17,ref-m.3.2.5.1.25,267191,267269,42646,42657,ref-sifre-n.153.4.284,ref-sifre-n.153.4.297,נתארמלה או נתגרשה בין מן האירוסין בין מן הנשואין ,שנתארמלה או נתגרשה מן האירוסין אתה אומר מן האירוסין או אינו אלא מן הנשואין ,9,14,82,555,0.38666666666666666,0.5555555555555556
556,ref-m.3.3.10.7.1-ref-m.3.3.10.7.10,ref-sifre-n.153.6.291-ref-sifre-n.153.6.302,365490,365549,56761,56770,ref-m.3.3.10.7.1,ref-m.3.3.10.7.10,269310,269380,42949,42960,ref-sifre-n.153.6.291,ref-sifre-n.153.6.302,האומר לאשתו כל הנדרים שתדורי מכאן עד שאבא ממקום פלוני ,אמר לאפוטרופוס כל נדרים שתהא בתו נודרת מכאן ועד שאבוא ממקום פלוני ,10,12,107,556,0.3333333333333333,0.4285714285714286
558,ref-m.3.3.10.2.24-ref-m.3.3.10.3.1,ref-sifre-n.153.7.58-ref-sifre-n.153.7.68,364435,364484,56602,56610,ref-m.3.3.10.2.24,ref-m.3.3.10.3.1,269815,269872,43027,43036,ref-sifre-n.153.7.58,ref-sifre-n.153.7.68,האב שהבעל מיפר בבגר והאב אינו מיפר בבגר נדרה ,אביה אביה ובעלה מפירים נדריה ניסת אין האב מיפר את נדריה ,9,11,97,558,0.5535714285714286,0.6666666666666667
559,ref-m.3.3.10.1.3-ref-m.3.3.10.1.17,ref-sifre-n.153.7.58-ref-sifre-n.153.7.70,364208,364285,56561,56575,ref-m.3.3.10.1.3,ref-m.3.3.10.1.17,269815,269885,43027,43038,ref-sifre-n.153.7.58,ref-sifre-n.153.7.70,אביה ובעלה מפירין נדריה הפר האב ולא הפר הבעל הפר הבעל ולא הפר האב אינו ,אביה אביה ובעלה מפירים נדריה ניסת אין האב מיפר את נדריה ונדריה עליה ,15,13,91,559,0.5633802816901409,0.6
561,ref-m.3.3.10.2.25-ref-m.3.3.10.2.31,ref-sifre-n.153.7.175-ref-sifre-n.153.7.191,364440,364479,56603,56609,ref-m.3.3.10.2.25,ref-m.3.3.10.2.31,270425,270515,43111,43123,ref-sifre-n.153.7.175,ref-sifre-n.153.7.191,שהבעל מיפר בבגר והאב אינו מיפר בבגר ,באב שאין מפר בבגר לפיכך אין מיפר אלא נדרים שלא הוקמו ושלא הופרו תאמר בבעל שמיפר בבגר ,7,17,100,561,0.6941176470588235,0.7857142857142857
563,ref-m.3.3.10.1.6-ref-m.3.3.10.1.18,ref-sifre-n.153.7.175-ref-sifre-n.153.7.196,364227,364290,56564,56576,ref-m.3.3.10.1.6,ref-m.3.3.10.1.18,270425,270535,43111,43128,ref-sifre-n.153.7.175,ref-sifre-n.153.7.196,נדריה הפר האב ולא הפר הבעל הפר הבעל ולא הפר האב אינו מופר ,באב שאין מפר בבגר לפיכך אין מיפר אלא נדרים שלא הוקמו ושלא הופרו תאמר בבעל שמיפר בבגר לפיכך יפר כל נדר לא ,13,22,95,563,0.7047619047619048,0.6153846153846154
